id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Cost percentage per listing,Gross Income from property per listing
6809332,"Cozy, Warm Home in the West Village",198010,Shenaz,Manhattan,West Village,40.73728,-74.00773,Entire home/apt,95,5,4,2016-02-21,0.09,1,0,20.95%,75.1
6813226,Large 2BR 2BH duplex-Central Park!,24742173,Tammy,Manhattan,Upper West Side,40.79866,-73.9681,Entire home/apt,460,4,11,2016-01-05,0.23,3,0,20.95%,363.63
6822519,Sun filled private room in Brooklyn,1456436,Kevin And Regard,Brooklyn,Bushwick,40.69859,-73.92401,Private room,64,5,32,2017-05-01,0.65,1,0,20.95%,50.59
6833000,Studio in the heart of Manhattan,1587123,Raymond,Manhattan,Upper East Side,40.76716,-73.96366,Entire home/apt,135,3,4,2016-05-24,0.09,1,0,20.95%,106.72
6833049,Sunny Spacious 1BR in West Village,1787313,Lauren,Manhattan,West Village,40.73185,-74.00271,Entire home/apt,150,4,5,2017-12-11,0.1,1,0,20.95%,118.58
6837529,1 BR available in lovely LES unit,35829854,Ben,Manhattan,Lower East Side,40.72082,-73.98592,Private room,135,1,6,2016-05-07,0.12,1,0,20.95%,106.72
6843145,"Perfect, 1 block from Central Park",5361360,Michael,Manhattan,Upper West Side,40.78787,-73.97116,Entire home/apt,200,3,6,2017-07-17,0.16,1,0,20.95%,158.1
6845877,Big & Bright & Elevator on the UES,14171882,Brett,Manhattan,Upper East Side,40.77372,-73.94986,Entire home/apt,120,1,6,2016-09-11,0.12,1,0,20.95%,94.86
6854221,Convenient Room In Greenpoint,14495918,Sam,Brooklyn,Greenpoint,40.73376,-73.95443,Private room,40,7,2,2016-08-24,0.05,1,0,20.95%,31.62
6862600,Bright Parkside Brownstone,21705761,Jonathan,Brooklyn,Park Slope,40.66722,-73.97811,Entire home/apt,215,2,2,2016-04-05,0.05,1,0,20.95%,169.96
6866061,Delightful & Roomy 1 Bdrm Apt,4939720,Masha,Brooklyn,Crown Heights,40.66689,-73.95882,Entire home/apt,88,1,8,2016-01-29,0.17,1,0,20.95%,69.56
6871251,Large UWS Apartment by the Park,34780872,Natalie,Manhattan,Upper West Side,40.7787,-73.98088,Entire home/apt,259,3,20,2017-12-30,0.41,1,0,20.95%,204.74
6871600,Cozy room in Nolita/SoHo,4271676,Nat,Manhattan,Nolita,40.7214,-73.99635,Private room,100,1,18,2017-06-06,0.38,3,0,20.95%,79.05
6880873,Parkside Renovated 1 bedroom,17475096,Rosemary,Brooklyn,Flatbush,40.65194,-73.95997,Entire home/apt,85,2,2,2016-10-03,0.05,2,0,20.95%,67.19
6882689,Cool centrally located LES apt.,4040200,Bobby,Manhattan,Lower East Side,40.71952,-73.98535,Entire home/apt,198,2,17,2016-04-05,0.35,1,0,20.95%,156.52
6883096,Brand NEW built luxury Apartment,14510607,Gregory,Queens,Astoria,40.76257,-73.92634,Entire home/apt,300,2,13,2016-10-12,0.27,1,365,20.95%,237.15
6884509,Comfy Room in Williamsburg,640117,Simon,Brooklyn,Williamsburg,40.71314,-73.95535,Private room,80,3,8,2017-09-04,0.17,5,0,20.95%,63.24
6895123,"Large, Sunny 1 BR  GREENPOINT",7107154,Zyanna,Brooklyn,Greenpoint,40.73659,-73.95354,Entire home/apt,95,5,4,2017-01-01,0.11,1,0,20.95%,75.1
6901484,Williamsburg - Berry and N 9th,36166165,Johnathon,Brooklyn,Williamsburg,40.71909,-73.95811,Private room,62,1,1,2017-09-17,0.05,1,0,20.95%,49.01
6901734,Spacious Apt Near Central Park,36167966,Justin,Manhattan,Harlem,40.80054,-73.95497,Entire home/apt,93,12,5,2017-06-29,0.14,1,0,20.95%,73.52
6902855,Loft-like Apt on the Park / 18 min to Manhattan,36176332,Marcel,Brooklyn,Flatbush,40.65146,-73.96634,Entire home/apt,120,5,19,2016-07-25,0.39,1,1,20.95%,94.86
6908140,Lovely Brick Townhouse,21705530,Jessica,Brooklyn,Clinton Hill,40.69439,-73.96898,Entire home/apt,450,7,1,2017-07-12,0.04,1,0,20.95%,355.73
6911965,Private Bedroom on Prospect Park,1106323,Sebastian,Brooklyn,Windsor Terrace,40.66036,-73.98214,Private room,59,1,1,2016-04-25,0.03,2,0,20.95%,46.64
6913795,Nevena's,10716661,Dimitrios,Queens,Ditmars Steinway,40.77228,-73.91345,Entire home/apt,75,3,2,2016-01-31,0.04,1,0,20.95%,59.29
6919971,Studio Apartment on Upper West Side,36268893,Brittany Nicole,Manhattan,Upper West Side,40.80108,-73.9705,Entire home/apt,70,1,1,2016-07-18,0.03,1,0,20.95%,55.34
6921831,Home Sweet Harlem,36279488,Brian,Manhattan,Harlem,40.8122,-73.95246,Private room,172,3,8,2017-10-30,0.17,1,0,20.95%,135.97
6921984,The Perfect West Village Stay!,619693,Nick,Manhattan,West Village,40.73323,-74.00434,Entire home/apt,198,2,3,2016-10-22,0.07,1,0,20.95%,156.52
6923000,Williamsburg Luxury Apartment,1164568,Emilie,Brooklyn,Williamsburg,40.71199,-73.96022,Entire home/apt,180,3,3,2016-08-25,0.06,1,0,20.95%,142.29
6923161,Cozy room just off Central Park,36285615,Selim,Manhattan,Harlem,40.80152,-73.9509,Private room,90,2,12,2016-07-05,0.24,1,0,20.95%,71.15
6924942,Perfect Spot while visiting NYC,1325961,Chris,Manhattan,East Harlem,40.79721,-73.94328,Entire home/apt,111,3,6,2017-08-25,0.13,2,0,20.95%,87.75
6925777,Lofty/Sunny Private Rm in Bushwick!,26330490,Sandy,Brooklyn,Bushwick,40.70479,-73.92316,Private room,40,7,5,2016-08-09,0.11,1,0,20.95%,31.62
6926449,Lovely room off Prospect Park,36308476,Erica,Brooklyn,Flatbush,40.64924,-73.96714,Private room,35,4,2,2016-08-21,0.06,1,157,20.95%,27.67
6936903,Williamsburg Oasis w/ Private Yard!,36369314,Rinat,Brooklyn,Williamsburg,40.71616,-73.94352,Entire home/apt,199,7,3,2016-08-07,0.06,1,0,20.95%,157.31
6938378,Big Sunny room in NYC (M5),5164854,Lilia,Manhattan,Harlem,40.81961,-73.93937,Private room,43,6,6,2017-12-18,0.12,8,324,20.95%,33.99
6939175,Beautiful Greenpoint Apartment,2419331,Ameira,Brooklyn,Greenpoint,40.73407,-73.95314,Entire home/apt,150,14,3,2016-04-18,0.06,1,0,20.95%,118.58
6939638,Heart of Tribeca next to everything,36307255,Josh,Manhattan,Tribeca,40.715,-74.0094,Entire home/apt,700,1,8,2016-01-03,0.16,1,0,20.95%,553.35
6942211,Sunny UWS Apt Steps to Central Park,10124757,Ning,Manhattan,Upper West Side,40.78905,-73.96748,Entire home/apt,185,8,3,2016-01-03,0.06,1,0,20.95%,146.24
6946479,Lovely 3 Story Cottage in Park Slope,204472,Raul,Brooklyn,South Slope,40.66672,-73.98462,Entire home/apt,250,3,2,2016-08-28,0.04,1,0,20.95%,197.63
6950074,"Beautiful, Cozy Apartment",6434434,Jenna,Queens,Ditmars Steinway,40.7789,-73.90688,Entire home/apt,110,2,14,2017-12-10,0.29,1,0,20.95%,86.96
6950807,Spacious 1bdrm in Long Island City,36441990,Samir,Queens,Astoria,40.75671,-73.91749,Entire home/apt,105,1,5,2016-08-13,0.1,1,0,20.95%,83
6952302,2BR- Downtown Brooklyn,31883140,Fabiana,Brooklyn,Fort Greene,40.69173,-73.97756,Entire home/apt,120,4,1,2016-07-04,0.03,1,0,20.95%,94.86
6953013,One bedroom apt in East Harlem,36453453,Khaled,Manhattan,East Harlem,40.79063,-73.94718,Entire home/apt,110,5,3,2017-07-24,0.06,1,0,20.95%,86.96
6954288,Cozy and Chic 1 Bedroom!!,14379468,Pamela,Manhattan,Harlem,40.81254,-73.94118,Entire home/apt,125,1,4,2016-11-20,0.09,1,0,20.95%,98.81
6956956,SPACIOUS Room Near Manhattan!,18091740,Brittany,Brooklyn,Williamsburg,40.70198,-73.947,Private room,70,4,1,2016-12-08,0.03,1,0,20.95%,55.34
6957272,"Beautiful, spacious & sunny 1BR",15647782,Reinier,Manhattan,Upper West Side,40.80271,-73.96853,Entire home/apt,155,4,10,2017-05-12,0.21,1,0,20.95%,122.53
6965441,1 Bedroom on Tree Lined Street in Chelsea,19228782,Ben,Manhattan,Chelsea,40.74438,-74.00178,Entire home/apt,150,3,2,2016-06-14,0.05,1,1,20.95%,118.58
6966936,Single Family Bushwick Oasis,36208562,Rebecca & Warren,Brooklyn,Bushwick,40.69847,-73.92787,Entire home/apt,250,2,23,2016-10-29,0.49,1,0,20.95%,197.63
6970965,"Cozy and Spacious, 1 Bedroom, Astoria",36551297,Sebastian,Queens,Astoria,40.76194,-73.91881,Private room,70,2,8,2016-12-23,0.16,1,0,20.95%,55.34
6972673,Spacious one bedroom with en-suite,13698410,Rawan,Brooklyn,Clinton Hill,40.69489,-73.96496,Private room,80,7,12,2017-06-25,0.25,1,0,20.95%,63.24
6973463,"Penthouse Apt w/private roofdeck, NO cleaning fee",12374283,Ryan,Manhattan,East Village,40.72403,-73.97783,Entire home/apt,300,2,1,2017-11-26,0.05,4,0,20.95%,237.15
6974249,Prime Williamsburg Location,6623402,Robert,Brooklyn,Williamsburg,40.7196,-73.95599,Entire home/apt,125,1,6,2016-08-28,0.13,1,0,20.95%,98.81
6976045,Cozy apt in lively Carroll Gardens,1373836,Carlotta,Brooklyn,Carroll Gardens,40.68151,-73.99285,Entire home/apt,150,5,3,2016-12-27,0.06,1,0,20.95%,118.58
6991910,"Discount! Mins to SOHO -Cozy, Good Sized Bedroom",36656552,Kandee,Manhattan,Lower East Side,40.71947,-73.99327,Private room,150,1,2,2016-09-23,0.04,3,0,20.95%,118.58
7002250,Sunny studio in the Upper East Side,36452416,Allie,Manhattan,Upper East Side,40.77138,-73.94809,Entire home/apt,95,14,2,2017-09-16,0.06,1,4,20.95%,75.1
7002884,Studio with East River View,36713105,Markus,Manhattan,East Harlem,40.78551,-73.94167,Entire home/apt,99,3,4,2016-06-15,0.1,1,0,20.95%,78.26
7002915,Charming UWS 1-bedroom w/loft,1599175,Louise,Manhattan,Upper West Side,40.77828,-73.9764,Entire home/apt,165,3,1,2017-03-20,0.04,1,0,20.95%,130.43
7003697,Furnished room in Astoria apartment,20582832,Kathrine,Queens,Astoria,40.7681,-73.91651,Private room,10000,100,2,2016-02-13,0.04,1,0,20.95%,7905
7018619,Cozy Bedroom in Renovated Harlem Apartment,4783045,Delesia,Manhattan,Harlem,40.81435,-73.94588,Private room,52,2,1,2016-07-20,0.03,1,0,20.95%,41.11
7019534,Beautiful convenient Brooklyn loft,34908118,Linda,Brooklyn,Williamsburg,40.70711,-73.95136,Entire home/apt,100,3,5,2016-12-14,0.11,1,0,20.95%,79.05
7023437,Loft rental off of Graham!,1298759,Frances,Brooklyn,Williamsburg,40.71303,-73.94063,Entire home/apt,220,7,2,2016-08-23,0.04,1,0,20.95%,173.91
7024303,LIGHTFILLED ONE BEDROOM LOFT,2750745,Sarah,Brooklyn,Bedford-Stuyvesant,40.69039,-73.95947,Entire home/apt,120,2,4,2017-10-29,0.08,1,0,20.95%,94.86
7025026,Prime West Village w/Outdoor Patio,3011750,Drew,Manhattan,West Village,40.73669,-74.00375,Entire home/apt,149,3,5,2016-05-15,0.1,1,0,20.95%,117.78
7036435,Quiet Bushwick Bedroom,5476372,Stonie,Brooklyn,Bushwick,40.69289,-73.92312,Private room,35,1,3,2017-01-11,0.06,1,0,20.95%,27.67
7037537,Gigantic Private Brooklyn Apartment,36897569,Nikki,Brooklyn,Greenpoint,40.72442,-73.93957,Entire home/apt,115,10,2,2016-07-06,0.04,1,0,20.95%,90.91
7037585,Sunny & Spacious near Central Park,2170381,Guida,Manhattan,East Harlem,40.79674,-73.94449,Private room,73,5,4,2016-01-06,0.08,1,242,20.95%,57.71
7043817,Williamsburg family home -3 bedroom,20270730,Lou,Brooklyn,Williamsburg,40.71558,-73.93926,Entire home/apt,499,5,4,2016-03-27,0.08,1,0,20.95%,394.46
7047076,Patio Oasis in Upper East Side,3434070,Margaret,Manhattan,Upper East Side,40.77703,-73.94773,Entire home/apt,159,4,8,2016-08-08,0.17,1,0,20.95%,125.69
7053353,Large PB w/ Half Bath in Astoria,8002698,Jeremy,Queens,Astoria,40.75966,-73.90924,Private room,27,30,3,2017-10-15,0.07,1,0,20.95%,21.34
7053496,Charming private room,15542610,Carol,Manhattan,Washington Heights,40.84289,-73.93925,Private room,60,1,86,2017-01-09,1.94,1,0,20.95%,47.43
7064148,Sunny room w/ Private Bath&Balcony!,11068937,Kara,Brooklyn,Greenpoint,40.73136,-73.95276,Private room,140,2,21,2016-05-30,0.43,2,0,20.95%,110.67
7065653,Modern One Bedroom in Kips Bay (4),1306850,Kalpana,Manhattan,Kips Bay,40.7402,-73.97935,Entire home/apt,195,2,7,2016-11-19,0.15,1,0,20.95%,154.15
7066122,1 BEDROOM PENTHOUSE W AMAZING VIEWS,7951613,Andrew,Queens,Long Island City,40.7419,-73.95738,Entire home/apt,125,2,7,2016-07-03,0.14,1,0,20.95%,98.81
7071677,"Cozy room in Bushwick, Dekalb L train, Backyard!",37076121,Christopher,Brooklyn,Bushwick,40.69899,-73.92286,Private room,50,2,2,2017-08-31,0.06,1,0,20.95%,39.53
7072541,"1Bdr Artist Apt. (L,M,J,Z trains)",35819315,Hui & Jon,Brooklyn,Bushwick,40.6942,-73.92024,Entire home/apt,150,4,11,2017-05-22,0.23,2,8,20.95%,118.58
7074961,"Spacious bright 2-bed duplex in Bed-Stuy, Brooklyn",37095710,Mary,Brooklyn,Clinton Hill,40.68664,-73.95981,Entire home/apt,170,7,3,2016-09-09,0.08,1,0,20.95%,134.39
7082866,Comfy Alcove Studio,6766728,Javier,Manhattan,East Village,40.72639,-73.98756,Entire home/apt,150,4,1,2016-01-02,0.02,1,0,20.95%,118.58
7084621,Renovated W. Village 2 bed 2 bath,27919510,Alexander,Manhattan,West Village,40.73634,-74.00485,Entire home/apt,350,1,7,2017-01-01,0.15,1,0,20.95%,276.68
7089639,"Cozy Room, Heart of East Village",19834927,Ryan,Manhattan,East Village,40.72382,-73.98171,Private room,80,1,3,2016-01-02,0.06,1,0,20.95%,63.24
7090264,UNFURNISHED Bed-Stuy 1BR garden apt,10285950,Christina,Brooklyn,Bedford-Stuyvesant,40.68403,-73.92071,Entire home/apt,125,30,3,2017-07-21,0.11,3,308,20.95%,98.81
7091014,Cute and Cozy in South Slope/Gowanus Brooklyn,24825760,Jacky,Brooklyn,Gowanus,40.66664,-73.99348,Private room,80,2,18,2017-10-08,0.52,1,189,20.95%,63.24
7094262,53rd & 3rd Midtown Manhattan,22625462,Gwendolyn,Manhattan,Midtown,40.75788,-73.9689,Entire home/apt,149,2,14,2016-05-01,0.3,1,0,20.95%,117.78
7094539,Tranquil haven in bubbly Brooklyn,2052211,Adriana,Brooklyn,Windsor Terrace,40.6536,-73.97546,Entire home/apt,143,14,2,2016-08-27,0.04,1,10,20.95%,113.04
7105709,Great place in Chelsea/West Village,3664074,Kudjo,Manhattan,West Village,40.73894,-74.00067,Entire home/apt,250,2,5,2016-08-22,0.1,1,0,20.95%,197.63
7105865,Large Room in Upper Manhattan,24797068,Amber,Manhattan,Washington Heights,40.83663,-73.94502,Private room,45,9,1,2016-08-19,0.03,1,0,20.95%,35.57
7113393,King size Bed/room in 2 Bed Apt in E.Williamsburg,26998839,Shahar,Brooklyn,Williamsburg,40.70675,-73.93909,Private room,85,11,7,2016-09-17,0.14,2,316,20.95%,67.19
7116034,Beautiful room. Private bathroom.,16296388,Mario,Brooklyn,Bushwick,40.68412,-73.91045,Private room,43,1,4,2017-06-06,0.13,1,0,20.95%,33.99
7116273,Sunny private room close to all,37166807,Jake,Brooklyn,Sunset Park,40.65702,-73.99874,Private room,65,7,37,2016-09-08,0.78,1,0,20.95%,51.38
7125323,Beautiful UWS apartment in doorman building,5549408,Aryeh,Manhattan,Upper West Side,40.79033,-73.9729,Entire home/apt,140,2,4,2016-10-26,0.09,1,0,20.95%,110.67
7127458,Great 1 bdr in a 1 bedroom apartment. Great deal!,37332180,Thibault,Queens,Astoria,40.76264,-73.91156,Entire home/apt,70,4,10,2017-10-10,0.21,1,0,20.95%,55.34
7127600,"Spacious Room in Crown Heights, BK",950041,Caitlin,Brooklyn,Crown Heights,40.66851,-73.95936,Private room,70,3,5,2016-02-29,0.11,1,21,20.95%,55.34
7129972,"Beautiful, modern SoHo/TriBeCa apt",3704762,Akash,Manhattan,Civic Center,40.71649,-74.00267,Entire home/apt,169,4,8,2016-05-15,0.17,1,0,20.95%,133.59
7131007,Cozy Home in Brooklyn Brownstone,2830197,Roberta & Rob,Brooklyn,Bedford-Stuyvesant,40.6852,-73.95636,Entire home/apt,110,3,14,2017-10-15,0.29,1,0,20.95%,86.96
7133488,Private room in Astoria Broadway st,37188098,Ashraful,Queens,Astoria,40.75878,-73.92615,Private room,85,2,32,2016-07-02,0.67,2,177,20.95%,67.19
7149452,Clinton Hill Apartment,16478353,Ali,Brooklyn,Clinton Hill,40.68538,-73.96479,Private room,65,14,6,2017-06-21,0.16,1,0,20.95%,51.38
7172107,Upper West Side Family Escape,37565381,Rebecka,Manhattan,Upper West Side,40.79527,-73.96695,Entire home/apt,165,5,5,2016-04-14,0.1,1,0,20.95%,130.43
7176975,New/spacious 2 bedrooom 1.5 bath!,32933539,Maria,Manhattan,Washington Heights,40.83524,-73.943,Entire home/apt,165,4,1,2016-06-29,0.03,1,0,20.95%,130.43
7177958,Convienent 1-bedroom near Columbia,780952,Maria,Manhattan,Morningside Heights,40.80441,-73.96409,Entire home/apt,120,2,7,2016-10-10,0.15,1,0,20.95%,94.86
7179646,Cozy Room in the Heart of Brooklyn!,37563411,Andrew And Talia,Brooklyn,Crown Heights,40.66898,-73.9514,Private room,55,2,47,2017-03-16,0.98,3,0,20.95%,43.48
7192809,Luxury 2200sf Two Bedroom Loft w/ Private Elevator,37668524,Brian,Manhattan,Chelsea,40.73888,-73.99897,Entire home/apt,500,3,11,2016-11-26,0.23,1,2,20.95%,395.25
7194138,Nice Carroll Gardens 2BR by F Train,16782665,Andrew,Brooklyn,Carroll Gardens,40.6748,-74.00006,Entire home/apt,200,2,28,2016-12-20,0.59,1,0,20.95%,158.1
7204721,Charming Cozy Brooklyn 1BR,37188272,Rachel,Brooklyn,Crown Heights,40.67357,-73.95268,Entire home/apt,95,2,4,2016-07-25,0.11,1,0,20.95%,75.1
7205212,Sunny Studio Next to Central Park,35651880,Ayesha,Manhattan,Upper West Side,40.79874,-73.96034,Entire home/apt,130,3,18,2017-09-30,0.39,1,0,20.95%,102.77
7205456,Enjoy a few days in Greenpoint,16282382,Natalie,Brooklyn,Greenpoint,40.7359,-73.95799,Entire home/apt,130,2,3,2016-01-02,0.06,1,0,20.95%,102.77
7205945,Beautiful West Village Apartment,37731966,Ella,Manhattan,West Village,40.73525,-74.00217,Entire home/apt,165,10,10,2016-09-03,0.21,1,0,20.95%,130.43
7215836,Quaint&Cozy 1BR-Gem in East Village,12460557,Joyce,Manhattan,East Village,40.72873,-73.98793,Private room,90,8,3,2016-01-01,0.06,1,0,20.95%,71.15
7216192,Room in classic Harlem brownstone,17464442,Kirsti,Manhattan,Harlem,40.80492,-73.94486,Private room,125,2,3,2016-07-25,0.08,1,0,20.95%,98.81
7218561,Bed-Stuy BKNY FREEWasher/Dryer,1283476,Mark,Brooklyn,Bedford-Stuyvesant,40.68578,-73.94409,Private room,50,15,4,2017-04-29,0.09,2,0,20.95%,39.53
7222354,"Sunny Upper East Side Apt, Balcony",18489745,Fon,Manhattan,Upper East Side,40.76446,-73.95603,Private room,86,2,2,2016-03-13,0.04,1,0,20.95%,67.98
7222833,2BR/2BA luxury condo in W'Burg,6403403,Tony,Brooklyn,Williamsburg,40.71992,-73.95536,Entire home/apt,299,2,18,2017-04-17,0.38,1,0,20.95%,236.36
7224028,Modest and Cute Room in Bushwick Brooklyn!,5998033,Eddie,Brooklyn,Bushwick,40.68929,-73.90484,Private room,36,2,3,2017-07-01,0.06,1,0,20.95%,28.46
7239575,"2 Bedroom, UES",37904263,Talal,Manhattan,Upper East Side,40.76364,-73.9588,Entire home/apt,120,5,5,2016-07-20,0.13,1,0,20.95%,94.86
7243708,Spacious sunny room in Clinton Hill,3302103,Steph,Brooklyn,Clinton Hill,40.69158,-73.96699,Private room,65,2,6,2016-11-19,0.12,1,0,20.95%,51.38
7244923,East Village Duplex Private Yard,37934478,Edward,Manhattan,East Village,40.72877,-73.98175,Private room,139,1,9,2016-10-02,0.23,1,0,20.95%,109.88
7245876,Beautiful Studio in Bed Stuy,9539044,Nicholas,Brooklyn,Williamsburg,40.71292,-73.94873,Entire home/apt,66,6,3,2017-03-02,0.06,1,0,20.95%,52.17
7257163,Super Charming West Village Place,1467387,Ali,Manhattan,West Village,40.7332,-74.00281,Entire home/apt,175,21,17,2017-08-10,0.36,1,0,20.95%,138.34
7264263,Beautiful classic NYC studio,5030772,Jessica,Manhattan,Upper East Side,40.77258,-73.95213,Entire home/apt,120,1,13,2016-12-27,0.27,1,0,20.95%,94.86
7264560,"Spacious Room in Creative Neighborhood, JMZ line",37362312,Francesco,Brooklyn,Bushwick,40.69622,-73.93394,Private room,70,1,1,2017-05-07,0.04,2,115,20.95%,55.34
7272680,Sunny Double Room,8792814,Caroline,Brooklyn,Bedford-Stuyvesant,40.69294,-73.94666,Private room,63,1,3,2017-01-15,0.07,10,306,20.95%,49.8
7275655,Cosy 1 bed in trendy East Village!,19491505,Kristine,Manhattan,East Village,40.72457,-73.98142,Entire home/apt,170,2,5,2016-04-04,0.11,1,0,20.95%,134.39
7279583,The Harlem Mansion,1557442,Chris,Manhattan,Harlem,40.80682,-73.95196,Entire home/apt,450,2,48,2017-09-06,1.04,1,188,20.95%,355.73
7286166,Private room & bath in modern apt,5369287,Tatiana,Brooklyn,Williamsburg,40.70995,-73.96722,Private room,130,1,13,2017-05-08,0.28,1,188,20.95%,102.77
7288752,Comfortable Greenpoint Apt. Short or Longer Stay,38169148,Liz,Brooklyn,Greenpoint,40.72642,-73.94519,Private room,70,7,3,2016-11-16,0.06,1,0,20.95%,55.34
7294225,East Vlg 2 bdrm Private Apt - 1 Block to Union Sq,10353278,James,Manhattan,East Village,40.73125,-73.98675,Entire home/apt,480,3,2,2016-08-01,0.04,2,0,20.95%,379.44
7302762,Spacious Duplex With Private Deck,1533248,Emily,Brooklyn,Greenpoint,40.7272,-73.95134,Entire home/apt,120,3,2,2016-08-10,0.05,1,0,20.95%,94.86
7307027,Large room in two-story brownstone,16237939,Seth,Brooklyn,Prospect Heights,40.67958,-73.96956,Private room,70,2,4,2016-07-11,0.09,1,0,20.95%,55.34
7308735,Big room with great natural light,38288441,Nathaniel,Manhattan,Harlem,40.82416,-73.94623,Private room,55,3,8,2017-06-26,0.22,1,0,20.95%,43.48
7310097,"3 Bedroom, 1st Fl, family apt.",38297695,Suvi,Brooklyn,Prospect Heights,40.67797,-73.9701,Entire home/apt,200,2,1,2016-01-05,0.02,1,0,20.95%,158.1
7311209,SUPER HUGE ROOM IN GREENPOINT BK,1641537,Lauren,Brooklyn,Greenpoint,40.72503,-73.93909,Private room,53,7,7,2016-03-09,0.15,2,0,20.95%,41.9
7319856,450ft Square Studio in Gramercy NY,11773680,Adam,Manhattan,Kips Bay,40.73813,-73.98098,Entire home/apt,280,1,4,2016-05-22,0.09,1,225,20.95%,221.34
7320160,Charming Old-School Apartment 2,19692652,Benjamin,Brooklyn,Clinton Hill,40.69387,-73.96841,Private room,60,2,42,2017-08-14,0.87,1,0,20.95%,47.43
7320522,Large Apt in Theatre District,38350446,Chris,Manhattan,Hell's Kitchen,40.76146,-73.9896,Private room,160,5,5,2016-11-28,0.13,1,0,20.95%,126.48
7327096,Modern 1 BR in the East Village,33300449,Rachel,Manhattan,East Village,40.72869,-73.97653,Entire home/apt,120,1,2,2016-02-21,0.05,1,0,20.95%,94.86
7328319,Cool Apartment in Chinatown,15743291,Maria,Manhattan,Chinatown,40.71479,-73.99284,Entire home/apt,120,4,7,2017-12-31,0.15,1,0,20.95%,94.86
7328775,The studio on the park!,38392850,Emma,Brooklyn,Fort Greene,40.68794,-73.97393,Entire home/apt,150,3,10,2016-03-28,0.21,1,0,20.95%,118.58
7331201,Sunny and Homie BK Apartment,681331,Wes,Brooklyn,Crown Heights,40.66539,-73.96041,Entire home/apt,120,3,5,2016-10-17,0.11,1,0,20.95%,94.86
7332196,Bright and Hip in Morningside,5628243,Drew,Manhattan,Harlem,40.81024,-73.9525,Private room,95,1,10,2017-01-17,0.21,1,0,20.95%,75.1
